Month;Day;Hour;Minute;Second;Sensor;Value
1;18;2;0;4;4;71,39
1;18;2;0;4;15;-13,50
1;18;2;0;4;18;-13,16
1;18;2;0;4;19;-13,47
1;18;2;7;46;3;83,62
1;18;2;16;56;6;43,00
1;18;2;20;47;16;2,38
1;18;2;41;2;-1;60,00
1;18;3;21;34;-1;60,00
1;18;3;34;41;16;1,94
1;18;3;39;55;5;0,00
1;18;3;39;55;14;77,00
1;18;3;39;55;13;0,00
1;18;3;39;55;2;0,16
1;18;3;39;55;9;0,15
1;18;3;39;55;12;0,16
1;18;3;39;55;1;0,00
1;18;3;39;55;8;0,00
1;18;3;39;55;11;0,00
1;18;3;39;55;4;79,70
1;18;3;39;55;15;-13,00
1;18;3;39;55;18;-13,49
1;18;3;39;55;19;-14,57
1;18;3;50;21;6;70,00
1;18;3;58;41;3;81,57
1;18;4;12;59;5;142,00
1;18;4;12;59;14;94,00
1;18;4;12;59;13;137,00
1;18;4;12;59;2;0,03
1;18;4;12;59;9;0,03
1;18;4;12;59;12;0,03
1;18;4;12;59;1;0,00
1;18;4;12;59;8;0,00
1;18;4;12;59;11;0,00
1;18;4;12;59;4;71,08
1;18;4;12;59;15;-13,50
1;18;4;12;59;18;-13,61
1;18;4;12;59;19;-13,27
1;18;4;13;54;16;2,38
1;18;4;28;42;3;81,49
1;18;4;53;39;6;108,00
1;18;4;57;6;-1;60,00
1;18;5;18;10;16;2,75
1;18;5;23;35;3;84,20
1;18;5;31;30;6;63,00
1;18;5;53;5;5;157,00
1;18;5;53;5;14;61,00
1;18;5;53;5;13;166,00
1;18;5;53;5;2;0,00
1;18;5;53;5;9;0,00
1;18;5;53;5;12;0,00
1;18;5;53;5;1;0,00
1;18;5;53;5;8;0,00
1;18;5;53;5;11;0,00
1;18;5;53;5;4;81,73
1;18;5;53;5;15;-12,15
1;18;5;53;5;18;-13,00
1;18;5;53;5;19;-13,92
1;18;5;54;26;-1;60,00
1;18;6;0;32;16;3,07
1;18;6;11;59;6;97,00
1;18;6;24;58;5;93,00
1;18;6;24;58;14;100,00
1;18;6;24;58;13;100,00
1;18;6;24;58;2;9880,36
1;18;6;24;58;9;10236,05
1;18;6;24;58;12;9257,90
1;18;6;24;58;1;0,00
1;18;6;24;58;8;0,00
1;18;6;24;58;11;0,00
1;18;6;24;58;4;77,20
1;18;6;24;58;15;-11,65
1;18;6;24;58;18;-10,90
1;18;6;24;58;19;-10,36
1;18;6;39;20;3;83,84
1;18;6;52;15;-1;80,00
1;18;7;17;36;3;84,04
1;18;7;21;59;6;115,00
1;18;7;26;56;-1;80,00
1;18;7;54;42;16;3,89
1;18;7;54;46;5;149,00
1;18;7;54;46;14;100,00
1;18;7;54;46;13;145,00
1;18;7;54;46;2;24825,18
1;18;7;54;46;9;24899,66
1;18;7;54;46;12;25272,04
1;18;7;54;46;1;0,00
1;18;7;54;46;8;0,00
1;18;7;54;46;11;0,00
1;18;7;54;46;4;86,39
1;18;7;54;46;15;-10,57
1;18;7;54;46;18;-11,39
1;18;7;54;46;19;-11,94
1;18;8;9;15;6;59,00
1;18;8;25;40;3;85,50
1;18;8;27;6;-1;80,00
1;18;8;56;8;5;215,00
1;18;8;56;8;14;66,00
1;18;8;56;8;13;227,00
1;18;8;56;8;2;27820,85
1;18;8;56;8;9;29128,43
1;18;8;56;8;12;29267,53
1;18;8;56;8;1;0,00
1;18;8;56;8;8;0,00
1;18;8;56;8;11;0,00
1;18;8;56;8;4;72,90
1;18;8;56;8;15;-11,25
1;18;8;56;8;18;-11,18
1;18;8;56;8;19;-12,05
1;18;8;58;4;16;5,32
1;18;9;2;24;6;93,00
1;18;9;14;54;5;97,00
1;18;9;14;54;14;99,00
1;18;9;14;54;13;102,00
1;18;9;14;54;2;39987,36
1;18;9;14;54;9;42506,56
1;18;9;14;54;12;42666,51
1;18;9;14;54;1;0,00
1;18;9;14;54;8;0,00
1;18;9;14;54;11;0,00
1;18;9;14;54;4;84,88
1;18;9;14;54;15;-11,12
1;18;9;14;54;18;-10,98
1;18;9;14;54;19;-11,48
1;18;9;32;10;16;8,69
1;18;9;33;40;-1;80,00
1;18;9;39;46;3;89,92
1;18;10;0;54;6;98,00
1;18;10;14;28;16;13,75
1;18;10;35;43;3;94,60
1;18;10;37;44;-1;80,00
1;18;10;59;48;5;105,00
1;18;10;59;48;14;97,00
1;18;10;59;48;13;119,00
1;18;10;59;48;2;47322,95
1;18;10;59;48;9;51250,76
1;18;10;59;48;12;50304,30
1;18;10;59;48;1;523,00
1;18;10;59;48;8;561,18
1;18;10;59;48;11;610,56
1;18;10;59;48;4;88,26
1;18;10;59;48;15;-9,30
1;18;10;59;48;18;-8,37
1;18;10;59;48;19;-8,24
1;18;11;1;1;6;98,00
1;18;11;14;54;5;68,00
1;18;11;14;54;14;84,00
1;18;11;14;54;13;78,00
1;18;11;14;54;2;65472,19
1;18;11;14;54;9;63508,03
1;18;11;14;54;12;68352,97
1;18;11;14;54;1;0,00
1;18;11;14;54;8;0,00
1;18;11;14;54;11;0,00
1;18;11;14;54;4;82,44
1;18;11;14;54;15;-8,04
1;18;11;14;54;18;-7,86
1;18;11;14;54;19;-7,49
1;18;11;27;44;3;90,01
1;18;11;33;18;-1;80,00
1;18;11;53;54;16;10,65
1;18;12;26;6;6;63,00
1;18;12;30;41;5;8,00
1;18;12;30;41;14;78,00
1;18;12;30;41;13;23,00
1;18;12;30;41;2;67725,02
1;18;12;30;41;9;63051,99
1;18;12;30;41;12;64135,59
1;18;12;30;41;1;0,00
1;18;12;30;41;8;0,00
1;18;12;30;41;11;0,00
1;18;12;30;41;4;86,05
1;18;12;30;41;15;-7,37
1;18;12;30;41;18;-7,48
1;18;12;30;41;19;-6,87
1;18;12;52;35;-1;80,00
1;18;12;52;37;16;9,72
1;18;12;57;43;3;90,63
1;18;13;2;17;16;9,22
1;18;13;22;3;-1;60,00
1;18;13;23;52;6;53,00
1;18;13;39;41;3;90,34
1;18;13;49;29;5;38,00
1;18;13;49;29;14;41,00
1;18;13;49;29;13;37,00
1;18;13;49;29;2;90048,10
1;18;13;49;29;9;96711,66
1;18;13;49;29;12;85635,74
1;18;13;49;29;1;0,00
1;18;13;49;29;8;0,00
1;18;13;49;29;11;0,00
1;18;13;49;29;4;84,30
1;18;13;49;29;15;-7,95
1;18;13;49;29;18;-7,95
1;18;13;49;29;19;-8,22
1;18;14;35;33;3;91,35
1;18;14;42;37;5;0,00
1;18;14;42;37;14;53,00
1;18;14;42;37;13;14,00
1;18;14;42;37;2;75044,00
1;18;14;42;37;9;76094,62
1;18;14;42;37;12;75119,05
1;18;14;42;37;1;0,00
1;18;14;42;37;8;0,00
1;18;14;42;37;11;0,00
1;18;14;42;37;4;84,84
1;18;14;42;37;15;-6,52
1;18;14;42;37;18;-5,92
1;18;14;42;37;19;-5,80
1;18;14;45;59;-1;80,00
1;18;14;52;0;6;60,00
1;18;14;56;44;16;10,20
1;18;15;0;59;6;36,00
1;18;15;9;28;3;92,72
1;18;15;11;20;5;131,00
1;18;15;11;20;14;42,00
1;18;15;11;20;13;140,00
1;18;15;11;20;2;105300,02
1;18;15;11;20;9;113513,42
1;18;15;11;20;12;95296,51
1;18;15;11;20;1;0,00
1;18;15;11;20;8;0,00
1;18;15;11;20;11;0,00
1;18;15;11;20;4;81,27
1;18;15;11;20;15;-4,06
1;18;15;11;20;18;-4,04
1;18;15;11;20;19;-3,93
1;18;15;34;14;-1;80,00
1;18;15;38;18;16;11,50
1;18;16;7;35;5;23,00
1;18;16;7;35;14;0,00
1;18;16;7;35;13;11,00
1;18;16;7;35;2;87010,60
1;18;16;7;35;9;84748,32
1;18;16;7;35;12;85444,41
1;18;16;7;35;1;0,00
1;18;16;7;35;8;0,00
1;18;16;7;35;11;0,00
1;18;16;7;35;4;72,08
1;18;16;7;35;15;-1,93
1;18;16;7;35;18;-2,04
1;18;16;7;35;19;-2,21
1;18;16;9;3;-1;60,00
1;18;16;9;23;6;0,00
1;18;16;24;46;3;93,98
1;18;16;44;33;16;13,04
1;18;17;29;13;16;13,75
1;18;17;32;3;5;0,00
1;18;17;32;3;14;3,00
1;18;17;32;3;13;0,00
1;18;17;32;3;2;65940,04
1;18;17;32;3;9;72336,23
1;18;17;32;3;12;59543,86
1;18;17;32;3;1;0,00
1;18;17;32;3;8;0,00
1;18;17;32;3;11;0,00
1;18;17;32;3;4;83,75
1;18;17;32;3;15;0,65
1;18;17;32;3;18;0,63
1;18;17;32;3;19;0,57
1;18;17;32;42;-1;80,00
1;18;17;34;40;3;94,68
1;18;17;48;21;6;0,00
1;18;18;10;54;5;0,00
1;18;18;10;54;14;14,00
1;18;18;10;54;13;14,00
1;18;18;10;54;2;25075,05
1;18;18;10;54;9;22793,22
1;18;18;10;54;12;24247,57
1;18;18;10;54;1;0,00
1;18;18;10;54;8;0,00
1;18;18;10;54;11;0,00
1;18;18;10;54;4;76,79
1;18;18;10;54;15;0,14
1;18;18;10;54;18;0,15
1;18;18;10;54;19;0,16
1;18;18;19;12;6;0,00
1;18;18;41;23;16;12,67
1;18;18;42;8;-1;80,00
1;18;18;51;53;3;92,21
1;18;19;14;37;-1;60,00
1;18;19;18;40;3;92,31
1;18;19;41;49;16;11,50
1;18;19;52;1;5;67,00
1;18;19;52;1;14;23,00
1;18;19;52;1;13;81,00
1;18;19;52;1;2;0,09
1;18;19;52;1;9;0,09
1;18;19;52;1;12;0,09
1;18;19;52;1;1;0,00
1;18;19;52;1;8;0,00
1;18;19;52;1;11;0,00
1;18;19;52;1;4;80,22
1;18;19;52;1;15;-1,04
1;18;19;52;1;18;-1,09
1;18;19;52;1;19;-1,05
1;18;19;55;57;6;9,00
1;18;20;3;27;-1;60,00
1;18;20;12;41;6;9,00
1;18;20;18;43;3;90,99
1;18;20;22;52;16;9,72
1;18;20;34;58;5;37,00
1;18;20;34;58;14;16,00
1;18;20;34;58;13;47,00
1;18;20;34;58;2;0,09
1;18;20;34;58;9;0,10
1;18;20;34;58;12;0,09
1;18;20;34;58;1;0,00
1;18;20;34;58;8;0,00
1;18;20;34;58;11;0,00
1;18;20;34;58;4;86,79
1;18;20;34;58;15;-4,06
1;18;20;34;58;18;-3,96
1;18;20;34;58;19;-3,73
1;18;21;3;15;5;97,00
1;18;21;3;15;14;18,00
1;18;21;3;15;13;84,00
1;18;21;3;15;2;0,11
1;18;21;3;15;9;0,12
1;18;21;3;15;12;0,12
1;18;21;3;15;1;0,00
1;18;21;3;15;8;0,00
1;18;21;3;15;11;0,00
1;18;21;3;15;4;71,47
1;18;21;3;15;15;-8,18
1;18;21;3;15;18;-8,36
1;18;21;3;15;19;-8,48
1;18;21;9;31;-1;70,00
1;18;21;21;38;3;87,00
1;18;21;42;3;16;7,53
1;18;21;56;3;6;13,00
1;18;22;11;6;6;0,00
1;18;22;11;23;-1;70,00
1;18;22;40;44;16;6,15
1;18;22;42;26;3;86,63
1;18;22;51;33;5;0,00
1;18;22;51;33;14;13,00
1;18;22;51;33;13;0,00
1;18;22;51;33;2;0,13
1;18;22;51;33;9;0,12
1;18;22;51;33;12;0,14
1;18;22;51;33;1;0,00
1;18;22;51;33;8;0,00
1;18;22;51;33;11;0,00
1;18;22;51;33;4;78,48
1;18;22;51;33;15;-10,18
1;18;22;51;33;18;-10,58
1;18;22;51;33;19;-10,42
1;18;23;33;17;6;0,00
1;18;23;34;27;-1;60,00
1;18;23;39;56;5;6,00
1;18;23;39;56;14;1,00
1;18;23;39;56;13;4,00
1;18;23;39;56;2;0,10
1;18;23;39;56;9;0,10
1;18;23;39;56;12;0,11
1;18;23;39;56;1;0,00
1;18;23;39;56;8;0,00
1;18;23;39;56;11;0,00
1;18;23;39;56;4;72,81
1;18;23;39;56;15;-11,46
1;18;23;39;56;18;-12,53
1;18;23;39;56;19;-11,71
1;18;23;49;57;3;84,35
1;18;23;50;9;16;4,35
1;19;0;7;15;3;87,98
1;19;0;7;46;-1;70,00
1;19;0;28;26;6;0,00
1;19;0;39;26;5;0,00
1;19;0;39;26;14;0,00
1;19;0;39;26;13;0,00
1;19;0;39;26;2;0,18
1;19;0;39;26;9;0,17
1;19;0;39;26;12;0,18
1;19;0;39;26;1;0,00
1;19;0;39;26;8;0,00
1;19;0;39;26;11;0,00
1;19;0;39;26;4;85,44
1;19;0;39;26;15;-12,61
1;19;0;39;26;18;-13,29
1;19;0;39;26;19;-12,79
1;19;0;54;35;16;6,71
1;19;1;5;59;5;0,00
1;19;1;5;59;14;10,00
1;19;1;5;59;13;0,00
1;19;1;5;59;2;0,17
1;19;1;5;59;9;0,16
1;19;1;5;59;12;0,15
1;19;1;5;59;1;0,00
1;19;1;5;59;8;0,00
1;19;1;5;59;11;0,00
1;19;1;5;59;4;80,10
1;19;1;5;59;15;-13,50
1;19;1;5;59;18;-14,45
1;19;1;5;59;19;-14,84
1;19;1;14;27;-1;60,00
1;19;1;50;48;6;24,00
1;19;1;55;44;16;5,20
1;19;1;57;55;3;85,87
1;19;2;20;38;6;13,00
1;19;2;29;35;-1;50,00
1;19;2;39;19;3;84,74
1;19;2;51;55;5;106,00
1;19;2;51;55;14;3,00
1;19;2;51;55;13;110,00
1;19;2;51;55;2;0,09
1;19;2;51;55;9;0,09
1;19;2;51;55;12;0,08
1;19;2;51;55;1;0,00
1;19;2;51;55;8;0,00
1;19;2;51;55;11;0,00
1;19;2;51;55;4;73,09
1;19;2;51;55;15;-13,50
1;19;2;51;55;18;-14,31
1;19;2;51;55;19;-15,48
1;19;2;59;17;16;4,74
1;19;3;2;30;3;85,69
1;19;3;16;24;6;28,00
1;19;3;21;58;-1;60,00
1;19;3;30;5;16;5,61
1;19;3;47;33;5;0,00
1;19;3;47;33;14;15,00
1;19;3;47;33;13;1,00
1;19;3;47;33;2;0,14
1;19;3;47;33;9;0,14
1;19;3;47;33;12;0,16
1;19;3;47;33;1;0,00
1;19;3;47;33;8;0,00
1;19;3;47;33;11;0,00
1;19;3;47;33;4;83,24
1;19;3;47;33;15;-13,50
1;19;3;47;33;18;-13,93
1;19;3;47;33;19;-13,24
1;19;4;8;37;6;10,00
1;19;4;20;14;-1;60,00
1;19;4;32;13;5;0,00
1;19;4;32;13;14;14,00
1;19;4;32;13;13;6,00
1;19;4;32;13;2;0,18
1;19;4;32;13;9;0,17
1;19;4;32;13;12;0,18
1;19;4;32;13;1;0,00
1;19;4;32;13;8;0,00
1;19;4;32;13;11;0,00
1;19;4;32;13;4;80,77
1;19;4;32;13;15;-13,50
1;19;4;32;13;18;-12,73
1;19;4;32;13;19;-11,94
1;19;4;36;18;3;88,40
1;19;4;50;55;16;8,49
1;19;5;15;29;-1;60,00
1;19;5;29;25;3;92,57
1;19;5;36;22;5;0,00
1;19;5;36;22;14;35,00
1;19;5;36;22;13;0,00
1;19;5;36;22;2;0,18
1;19;5;36;22;9;0,19
1;19;5;36;22;12;0,19
1;19;5;36;22;1;0,00
1;19;5;36;22;8;0,00
1;19;5;36;22;11;0,00
1;19;5;36;22;4;72,19
1;19;5;36;22;15;-12,45
1;19;5;36;22;18;-13,41
1;19;5;36;22;19;-14,48
1;19;5;43;43;6;42,00
1;19;5;59;4;16;11,62
1;19;6;14;29;-1;80,00
1;19;6;15;12;5;96,00
1;19;6;15;12;14;70,00
1;19;6;15;12;13;95,00
1;19;6;15;12;2;10542,00
1;19;6;15;12;9;11448,61
1;19;6;15;12;12;11564,57
1;19;6;15;12;1;0,00
1;19;6;15;12;8;0,00
1;19;6;15;12;11;0,00
1;19;6;15;12;4;74,21
1;19;6;15;12;15;-13,10
1;19;6;15;12;18;-13,52
1;19;6;15;12;19;-14,59
1;19;6;23;54;3;105,30
1;19;6;46;30;6;71,00
1;19;6;55;39;16;24,19
1;19;7;18;52;16;30,00
1;19;7;19;6;-1;80,00
1;19;7;38;5;3;109,16
1;19;7;43;42;6;6,00
1;19;7;58;20;5;23,00
1;19;7;58;20;14;9,00
1;19;7;58;20;13;14,00
1;19;7;58;20;2;21340,10
1;19;7;58;20;9;21916,28
1;19;7;58;20;12;19867,63
1;19;7;58;20;1;0,00
1;19;7;58;20;8;0,00
1;19;7;58;20;11;0,00
1;19;7;58;20;4;83,57
1;19;7;58;20;15;-11,25
1;19;7;58;20;18;-12,06
1;19;7;58;20;19;-11,03
1;19;8;22;12;3;108,20
1;19;8;23;30;6;0,00
1;19;8;24;59;5;0,00
1;19;8;24;59;14;1,00
1;19;8;24;59;13;9,00
1;19;8;24;59;2;18990,64
1;19;8;24;59;9;18098,08
1;19;8;24;59;12;18003,13
1;19;8;24;59;1;0,00
1;19;8;24;59;8;0,00
1;19;8;24;59;11;0,00
1;19;8;24;59;4;81,49
1;19;8;24;59;15;-11,25
1;19;8;24;59;18;-11,18
1;19;8;24;59;19;-11,29
1;19;8;35;2;16;29,24
1;19;8;42;24;-1;80,00
1;19;9;0;3;6;0,00
1;19;9;6;59;3;107,86
1;19;9;33;34;16;27,66
1;19;9;42;42;5;0,00
1;19;9;42;42;14;4,00
1;19;9;42;42;13;1,00
1;19;9;42;42;2;18409,78
1;19;9;42;42;9;16605,62
1;19;9;42;42;12;16826,54
1;19;9;42;42;1;2102,00
1;19;9;42;42;8;1914,92
1;19;9;42;42;11;1909,18
1;19;9;42;42;4;96,82
1;19;9;42;42;15;-9,27
1;19;9;42;42;18;-9,16
1;19;9;42;42;19;-8,32
1;19;9;47;2;-1;70,00
1;19;10;9;26;6;0,00
1;19;10;18;48;3;105,03
1;19;10;24;11;-1;70,00
1;19;10;35;57;16;25,10
1;19;10;49;3;5;0,00
1;19;10;49;3;14;0,00
1;19;10;49;3;13;0,00
1;19;10;49;3;2;8101,54
1;19;10;49;3;9;8101,54
1;19;10;49;3;12;7502,03
1;19;10;49;3;1;1204,00
1;19;10;49;3;8;1142,60
1;19;10;49;3;11;1064,90
1;19;10;49;3;4;95,23
1;19;10;49;3;15;-7,08
1;19;10;49;3;18;-7,26
1;19;10;49;3;19;-6,96
1;19;11;7;18;6;14,00
1;19;11;12;38;16;23,24
1;19;11;14;17;3;102,43
1;19;11;49;29;-1;60,00
1;19;11;51;52;5;0,00
1;19;11;51;52;14;6,00
1;19;11;51;52;13;0,00
1;19;11;51;52;2;40920,13
1;19;11;51;52;9;42393,25
1;19;11;51;52;12;42352,33
1;19;11;51;52;1;1481,00
1;19;11;51;52;8;1334,38
1;19;11;51;52;11;1203,61
1;19;11;51;52;4;87,94
1;19;11;51;52;15;-8,54
1;19;11;51;52;18;-8,04
1;19;11;51;52;19;-7,35
1;19;12;2;25;5;0,00
1;19;12;2;25;14;4,00
1;19;12;2;25;13;0,00
1;19;12;2;25;2;48720,19
1;19;12;2;25;9;50279,23
1;19;12;2;25;12;44432,81
1;19;12;2;25;1;1643,00
1;19;12;2;25;8;1588,78
1;19;12;2;25;11;1520,46
1;19;12;2;25;4;88,91
1;19;12;2;25;15;-9,60
1;19;12;2;25;18;-8,83
1;19;12;2;25;19;-9,52
1;19;12;3;1;6;6,00
1;19;12;12;6;-1;70,00
1;19;12;40;52;16;21,21
1;19;12;50;20;3;102,52
1;19;13;5;57;3;99,32
1;19;13;8;35;16;20,12
1;19;13;11;17;5;0,00
1;19;13;11;17;14;0,00
1;19;13;11;17;13;0,00
1;19;13;11;17;2;44075,13
1;19;13;11;17;9;39843,91
1;19;13;11;17;12;45749,98
1;19;13;11;17;1;1083,00
1;19;13;11;17;8;1052,68
1;19;13;11;17;11;996,88
1;19;13;11;17;4;93,28
1;19;13;11;17;15;-11,10
1;19;13;11;17;18;-10,57
1;19;13;11;17;19;-9,84
1;19;13;33;43;-1;60,00
1;19;13;49;59;6;0,00
1;19;14;0;1;16;22,25
1;19;14;5;21;6;0,00
1;19;14;23;23;3;101,59
1;19;14;50;18;-1;80,00
1;19;14;59;19;5;0,00
1;19;14;59;19;14;9,00
1;19;14;59;19;13;4,00
1;19;14;59;19;2;57057,18
1;19;14;59;19;9;55459,58
1;19;14;59;19;12;60651,78
1;19;14;59;19;1;614,00
1;19;14;59;19;8;660,05
1;19;14;59;19;11;681,17
1;19;14;59;19;4;88,19
1;19;14;59;19;15;-11,45
1;19;14;59;19;18;-12,37
1;19;14;59;19;19;-11,76
1;19;15;0;58;6;0,00
1;19;15;4;34;3;106,12
1;19;15;10;25;-1;80,00
1;19;15;43;32;5;8,00
1;19;15;43;32;14;0,00
1;19;15;43;32;13;19,00
1;19;15;43;32;2;88395,21
1;19;15;43;32;9;79644,08
1;19;15;43;32;12;92196,20
1;19;15;43;32;1;0,00
1;19;15;43;32;8;0,00
1;19;15;43;32;11;0,00
1;19;15;43;32;4;77,98
1;19;15;43;32;15;-10,65
1;19;15;43;32;18;-10,93
1;19;15;43;32;19;-11,86
1;19;15;47;10;16;25,10
1;19;16;24;33;3;108,02
1;19;16;31;26;6;0,00
1;19;16;36;5;5;25,00
1;19;16;36;5;14;13,00
1;19;16;36;5;13;37,00
1;19;16;36;5;2;85680,20
1;19;16;36;5;9;89535,80
1;19;16;36;5;12;87822,20
1;19;16;36;5;1;0,00
1;19;16;36;5;8;0,00
1;19;16;36;5;11;0,00
1;19;16;36;5;4;82,58
1;19;16;36;5;15;-7,40
1;19;16;36;5;18;-7,81
1;19;16;36;5;19;-8,27
1;19;16;57;12;-1;80,00
1;19;16;57;39;16;28,46
1;19;17;6;42;3;111,35
1;19;17;27;15;-1;80,00
1;19;17;44;21;16;30,00
1;19;17;51;0;5;89,00
1;19;17;51;0;14;0,00
1;19;17;51;0;13;98,00
1;19;17;51;0;2;58035,81
1;19;17;51;0;9;59138,49
1;19;17;51;0;12;53915,26
1;19;17;51;0;1;0,00
1;19;17;51;0;8;0,00
1;19;17;51;0;11;0,00
1;19;17;51;0;4;72,21
1;19;17;51;0;15;-6,50
1;19;17;51;0;18;-6,81
1;19;17;51;0;19;-6,89
1;19;17;53;14;6;0,00
1;19;18;0;22;5;0,00
1;19;18;0;22;14;0,00
1;19;18;0;22;13;7,00
1;19;18;0;22;2;23678,81
1;19;18;0;22;9;22755,34
1;19;18;0;22;12;21618,75
1;19;18;0;22;1;0,00
1;19;18;0;22;8;0,00
1;19;18;0;22;11;0,00
1;19;18;0;22;4;74,86
1;19;18;0;22;15;-7,65
1;19;18;0;22;18;-7,04
1;19;18;0;22;19;-6,74
1;19;18;1;36;3;107,17
1;19;18;22;52;6;0,00
1;19;18;45;16;-1;80,00
1;19;18;51;45;16;27,66
1;19;19;20;42;3;105,15
1;19;19;45;43;6;0,00
1;19;19;47;48;-1;60,00
1;19;19;51;44;5;0,00
1;19;19;51;44;14;0,00
1;19;19;51;44;13;0,00
1;19;19;51;44;2;0,16
1;19;19;51;44;9;0,15
1;19;19;51;44;12;0,17
1;19;19;51;44;1;0,00
1;19;19;51;44;8;0,00
1;19;19;51;44;11;0,00
1;19;19;51;44;4;80,66
1;19;19;51;44;15;-8,82
1;19;19;51;44;18;-8,84
1;19;19;51;44;19;-8,77
1;19;19;58;45;16;25,10
1;19;20;1;20;5;26,00
1;19;20;1;20;14;9,00
1;19;20;1;20;13;22,00
1;19;20;1;20;2;0,17
1;19;20;1;20;9;0,17
1;19;20;1;20;12;0,15
1;19;20;1;20;1;0,00
1;19;20;1;20;8;0,00
1;19;20;1;20;11;0,00
1;19;20;1;20;4;80,88
1;19;20;1;20;15;-11,57
1;19;20;1;20;18;-11,32
1;19;20;1;20;19;-10,57
1;19;20;2;48;6;0,00
1;19;20;42;11;3;99,93
1;19;20;45;24;-1;60,00
1;19;20;48;53;16;21,21
1;19;21;7;24;5;32,00
1;19;21;7;24;14;28,00
1;19;21;7;24;13;46,00
1;19;21;7;24;2;0,19
1;19;21;7;24;9;0,19
1;19;21;7;24;12;0,19
1;19;21;7;24;1;0,00
1;19;21;7;24;8;0,00
1;19;21;7;24;11;0,00
1;19;21;7;24;4;82,22
1;19;21;7;24;15;-13,50
1;19;21;7;24;18;-12,46
1;19;21;7;24;19;-13,46
1;19;21;18;47;6;19,00
1;19;21;34;30;16;16,43
1;19;21;48;37;3;96,44
1;19;21;49;54;-1;70,00
1;19;22;13;31;3;93,51
1;19;22;18;43;5;0,00
1;19;22;18;43;14;32,00
1;19;22;18;43;13;7,00
1;19;22;18;43;2;0,07
1;19;22;18;43;9;0,07
1;19;22;18;43;12;0,07
1;19;22;18;43;1;0,00
1;19;22;18;43;8;0,00
1;19;22;18;43;11;0,00
1;19;22;18;43;4;80,67
1;19;22;18;43;15;-13,50
1;19;22;18;43;18;-13,80
1;19;22;18;43;19;-15,16
1;19;22;28;25;6;20,00
1;19;22;30;24;16;13,42
1;19;22;47;43;-1;70,00
1;19;23;2;33;16;9,49
1;19;23;5;3;-1;60,00
1;19;23;11;38;3;90,34
1;19;23;13;43;5;63,00
1;19;23;13;43;14;0,00
1;19;23;13;43;13;73,00
1;19;23;13;43;2;0,06
1;19;23;13;43;9;0,05
1;19;23;13;43;12;0,06
1;19;23;13;43;1;0,00
1;19;23;13;43;8;0,00
1;19;23;13;43;11;0,00
1;19;23;13;43;4;71,13
1;19;23;13;43;15;-12,45
1;19;23;13;43;18;-12,44
1;19;23;13;43;19;-12,24
1;19;23;25;26;6;0,00
1;20;0;9;59;6;16,00
1;20;0;19;47;16;6,71
1;20;0;31;45;3;86,20
1;20;0;43;20;-1;70,00
1;20;0;45;23;5;0,00
1;20;0;45;23;14;4,00
1;20;0;45;23;13;0,00
1;20;0;45;23;2;0,12
1;20;0;45;23;9;0,12
1;20;0;45;23;12;0,12
1;20;0;45;23;1;0,00
1;20;0;45;23;8;0,00
1;20;0;45;23;11;0,00
1;20;0;45;23;4;78,72
1;20;0;45;23;15;-13,50
1;20;0;45;23;18;-13,85
1;20;0;45;23;19;-14,24
1;20;1;5;26;-1;50,00
1;20;1;23;30;6;0,00
1;20;1;31;49;5;0,00
1;20;1;31;49;14;0,00
1;20;1;31;49;13;9,00
1;20;1;31;49;2;0,16
1;20;1;31;49;9;0,15
1;20;1;31;49;12;0,16
1;20;1;31;49;1;0,00
1;20;1;31;49;8;0,00
1;20;1;31;49;11;0,00
1;20;1;31;49;4;79,79
1;20;1;31;49;15;-12,40
1;20;1;31;49;18;-11,95
1;20;1;31;49;19;-12,78
1;20;1;39;58;16;5,20
1;20;1;58;7;3;84,85
1;20;2;8;54;6;0,00
1;20;2;16;14;3;85,92
1;20;2;21;22;-1;60,00
1;20;2;34;18;5;40,00
1;20;2;34;18;14;0,00
1;20;2;34;18;13;30,00
1;20;2;34;18;2;0,12
1;20;2;34;18;9;0,13
1;20;2;34;18;12;0,11
1;20;2;34;18;1;0,00
1;20;2;34;18;8;0,00
1;20;2;34;18;11;0,00
1;20;2;34;18;4;85,59
1;20;2;34;18;15;-11,46
1;20;2;34;18;18;-12,16
1;20;2;34;18;19;-11,34
1;20;2;59;19;16;4,74
1;20;3;10;36;6;22,00
1;20;3;13;1;-1;60,00
1;20;3;27;44;16;5,61
1;20;3;39;38;3;85,52
1;20;3;47;13;5;0,00
1;20;3;47;13;14;13,00
1;20;3;47;13;13;15,00
1;20;3;47;13;2;0,07
1;20;3;47;13;9;0,07
1;20;3;47;13;12;0,07
1;20;3;47;13;1;0,00
1;20;3;47;13;8;0,00
1;20;3;47;13;11;0,00
1;20;3;47;13;4;82,72
1;20;3;47;13;15;-12,25
1;20;3;47;13;18;-11,89
1;20;3;47;13;19;-12,41
1;20;4;11;57;-1;60,00
1;20;4;47;18;5;86,00
1;20;4;47;18;14;4,00
1;20;4;47;18;13;88,00
1;20;4;47;18;2;0,01
1;20;4;47;18;9;0,01
1;20;4;47;18;12;0,01
1;20;4;47;18;1;0,00
1;20;4;47;18;8;0,00
1;20;4;47;18;11;0,00
1;20;4;47;18;4;79,43
1;20;4;47;18;15;-13,50
1;20;4;47;18;18;-14,59
1;20;4;47;18;19;-14,75
